pid,unique_id,rating,album_name,track_name,artist_name
377,14664,4,Great Composers - J.S. Bach,"Violin Concerto In G Minor, BWV 1056R: II: Largo",Johann Sebastian Bach
377,14665,2,1-2-3 - A Bach Experience,"Violin Concerto No.2 in E major, BWV 1042: III. Allegro assai",Bamberg Symphony Orchestra
377,14666,3,1-2-3 - A Bach Experience,"Violin Concerto in D minor for 2 Violins & Orchestra, BWV 1043: I. Vivace",Camerata Romana
377,14667,2,Heilig Abend und Heilige Nacht,Pastorale,Choralbeatpeople
377,14668,1,1-2-3 - A Bach Experience,"Suite for Orchestra No.2 in B minor for Flute and Strings, BWV 1067: II. Rondeau",Philharmonia Slavonica
377,14669,4,1-2-3 - A Bach Experience,"Suite for Orchestra No.2 in B minor for Flute and Strings, BWV 1067: VII. Menuet",Philharmonia Slavonica
377,14670,1,1-2-3 - A Bach Experience,"Suite for Orchestra No.2 in B minor for Flute and Strings, BWV 1067: VIII. Badinerie",Philharmonia Slavonica
377,14671,1,Good Classic Vol.3,"Suite Orchestrale, Ouverture n. 3 in Re mag BWV 1068, Air",Armonie Chamber Orchestra
377,14672,4,"Vivaldi: Le Quattro Stagioni, Alla Rustica, Al Santo Sepolcro, l'Estro Armonico","The Four Seasons, Op. 8 - Concerto No. 4 in F Minor, RV 297, ""Winter"": I. Allegro non molto",Rainer Kussmaul
377,14673,1,The 50 Greatest Pieces of Classical Music,"String Quintet in E Major, Op. 13: Minuet",London Philharmonic Orchestra
378,14674,4,Top of the World Tour Live,"Tortured, Tangled Hearts - Live Version",Dixie Chicks
378,14675,5,Wide Open Spaces,Give It Up or Let Me Go,Dixie Chicks
378,14676,4,Wide Open Spaces,Tonight the Heartache's on Me,Dixie Chicks
378,14677,5,Wide Open Spaces,I Can Love You Better,Dixie Chicks
378,14678,4,Fly/Wide Open Spaces,Sin Wagon,Dixie Chicks
378,14679,4,Home,White Trash Wedding,Dixie Chicks
378,14680,4,Home,Lil' Jack Slade,Dixie Chicks
378,14681,5,Home,Truth No. 2,Dixie Chicks
378,14682,4,Home,Long Time Gone,Dixie Chicks
378,9088,5,Fly/Wide Open Spaces,Ready to Run,Dixie Chicks
378,14683,5,Wide Open Spaces,There's Your Trouble,Dixie Chicks
378,14678,4,Fly/Wide Open Spaces,Sin Wagon,Dixie Chicks
378,14684,4,Taking The Long Way,Not Ready to Make Nice,Dixie Chicks
378,2376,4,Based on a True Story...,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton
378,14685,1,Just Feels Good,If I Didn't Have You,Thompson Square
378,14686,1,The Band Perry,You Lie,The Band Perry
378,2391,2,Pioneer,DONE.,The Band Perry
378,8611,2,Pioneer,Chainsaw,The Band Perry
378,3141,3,Pioneer,Better Dig Two,The Band Perry
378,2390,1,The Band Perry,If I Die Young,The Band Perry
378,14687,3,The Road To Here,Bring It On Home,Little Big Town
378,6835,1,Tornado,Sober,Little Big Town
378,9594,4,The Road To Here,Boondocks,Little Big Town
378,14688,2,Tornado,Tornado,Little Big Town
378,14689,3,Tornado,Pontoon,Little Big Town
378,14690,1,"Charleston, SC 1966",Come Back Song,Darius Rucker
378,1001,1,Learn To Live,Alright,Darius Rucker
378,2280,1,True Believers,Wagon Wheel,Darius Rucker
378,2010,1,Here's To The Good Times,Cruise,Florida Georgia Line
378,9596,1,Carnival Ride,Last Name,Carrie Underwood
378,2741,1,Play On,Undo It,Carrie Underwood
378,2005,4,Play On,Cowboy Casanova,Carrie Underwood
378,2407,3,Some Hearts,Before He Cheats,Carrie Underwood
378,8580,1,Modern Day Drifter,Come a Little Closer,Dierks Bentley
378,14691,1,Feel That Fire,Feel That Fire,Dierks Bentley
378,14692,2,Home,Am I The Only One,Dierks Bentley
378,14693,2,Home,Tip It On Back,Dierks Bentley
378,10967,1,Dierks Bentley,What Was I Thinkin',Dierks Bentley
378,6407,1,The Foundation,Whatever It Is,Zac Brown Band
378,2726,1,You Get What You Give,Keep Me In Mind,Zac Brown Band
378,8407,1,"The Grohl Sessions, Vol. 1",All Alright,Zac Brown Band
378,2560,4,You Get What You Give,Knee Deep (feat. Jimmy Buffett),Zac Brown Band
378,2380,4,The Foundation,Chicken Fried,Zac Brown Band
378,1981,1,Tailgates & Tanlines,Country Girl (Shake It For Me),Luke Bryan
378,1983,1,Crash My Party,That's My Kind Of Night,Luke Bryan
378,14694,2,Hell On Heels,Takin' Pills,Pistol Annies
378,14695,1,Hell On Heels,Hell on Heels,Pistol Annies
378,2731,5,Crazy Ex-Girlfriend,Gunpowder & Lead,Miranda Lambert
378,2735,5,Revolution,Heart Like Mine,Miranda Lambert
378,2734,5,Revolution,Only Prettier,Miranda Lambert
378,2394,4,Four The Record,Mama's Broken Heart,Miranda Lambert
378,3142,4,Four The Record,Fastest Girl in Town,Miranda Lambert
378,2730,4,Platinum,Somethin' Bad - (Duet with Carrie Underwood),Miranda Lambert
378,4515,4,Pain Killer,Girl Crush,Little Big Town
378,2278,4,Pain Killer,Day Drinking,Little Big Town
378,14696,5,Platinum,Smokin' and Drinkin' - [feat. Little Big Town],Miranda Lambert
378,2733,5,Platinum,Little Red Wagon,Miranda Lambert
378,1787,4,Platinum,Automatic,Miranda Lambert
378,3142,5,Four The Record,Fastest Girl in Town,Miranda Lambert
378,14697,4,Four The Record,Baggage Claim - Radio Edit,Miranda Lambert
378,2489,5,Revolution,White Liar,Miranda Lambert
378,14698,3,HERO (Deluxe Edition),My Church,Maren Morris
378,14699,3,HERO (Deluxe Edition),80s Mercedes,Maren Morris
378,8254,4,HERO (Deluxe Edition),Drunk Girls Don't Cry,Maren Morris
378,14700,4,HERO (Deluxe Edition),I Wish I Was,Maren Morris
378,14701,3,HERO (Deluxe Edition),Company You Keep,Maren Morris
378,2786,2,Tangled Up,Die A Happy Man,Thomas Rhett
378,2284,1,It Goes Like This,Make Me Wanna,Thomas Rhett
378,8431,5,The Weight of These Wings,Vice,Miranda Lambert
379,12369,4,Emotionalism (Bonus Track Version),I Would Be Sad,The Avett Brothers
379,14702,5,Mignonette,Salvation Song,The Avett Brothers
379,14703,4,The Carpenter,The Once And Future Carpenter,The Avett Brothers
379,14704,4,The Second Gleam,St. Joseph's,The Avett Brothers
379,14705,5,Mignonette,Swept Away,The Avett Brothers
379,14706,4,Mignonette,Pretty Girl from Cedar Lane,The Avett Brothers
379,14707,5,Four Thieves Gone - The Robbinsville Sessions,Denouncing November Blue (Uneasy Writer),The Avett Brothers
379,14708,4,Helplessness Blues,Montezuma,Fleet Foxes
379,6383,2,Fleet Foxes,White Winter Hymnal,Fleet Foxes
379,14709,4,Fleet Foxes,Ragged Wood,Fleet Foxes
379,14710,4,Fleet Foxes,Blue Ridge Mountains,Fleet Foxes
379,14711,2,Fleet Foxes,He Doesn't Know Why,Fleet Foxes
379,14712,1,Skeptic Goodbye,Old Idea,You Won't
379,4011,4,Skeptic Goodbye,Remember When,You Won't
379,14713,1,Skeptic Goodbye,Fryer,You Won't
379,1210,4,The Head And The Heart,Down In The Valley,The Head and the Heart
379,14714,3,Let's Be Still,Another Story,The Head and the Heart
379,14715,3,Let's Be Still,These Days Are Numbered,The Head and the Heart
379,14716,1,Seven Sisters,Where Losers Do,Beta Radio
379,14717,2,Seven Sisters,A Place For Me,Beta Radio
379,11359,2,Palomino,Victory,Trampled By Turtles
379,14718,1,Palomino,Separate,Trampled By Turtles
379,1285,4,Palomino,Wait So Long,Trampled By Turtles
379,14719,3,Stars And Satellites,Widow's Heart,Trampled By Turtles
379,14720,1,O' Be Joyful,O' Be Joyful,Shovels & Rope
379,12149,4,O' Be Joyful,Lay Low,Shovels & Rope
379,14721,4,O' Be Joyful,Birmingham,Shovels & Rope
379,14722,2,O' Be Joyful,Cavalier,Shovels & Rope
379,14723,3,No Separation,The Night Replaced the Day,Spirit Family Reunion
379,14724,1,No Separation,Green Rocky Road,Spirit Family Reunion
379,14725,1,Haste Make | Hard Hearted Stranger,Haste Make,Mandolin Orange
379,14726,2,This Side Of Jordan,House Of Stone,Mandolin Orange
379,3413,2,The River and the Road,Too Much,The River and the Road
379,14727,2,The River and the Road,Rose Bay,The River and the Road
379,6852,3,From The Sun,Eileen,Tin Sparrow
379,11959,1,From The Sun,For You,Tin Sparrow
379,8032,4,From The Sun,Fool's Gold,Tin Sparrow
379,14728,2,There´s No Leaving Now,Bright Lanterns,The Tallest Man On Earth
379,14729,4,There´s No Leaving Now,There´s No Leaving Now,The Tallest Man On Earth
379,14730,1,The Tallest Man On Earth,It Will Follow the Rain,The Tallest Man On Earth
379,14731,3,The Tallest Man On Earth,Steal Tomorrow,The Tallest Man On Earth
379,14732,2,The Tallest Man On Earth,Over the Hills,The Tallest Man On Earth
379,14733,1,Been Listening,The Water,Johnny Flynn
379,14734,2,A Bag of Hammers (Film Score),Flowers in My Garden,Johnny Flynn
379,14735,3,Been Listening,The Mountain is Burning - from SWEET WILLIAM EP,Johnny Flynn
379,14736,3,Horn of Plenty,Don't Ask,Grizzly Bear
379,14737,1,Yellow House,Knife,Grizzly Bear
379,14738,2,Yellow House,Easier,Grizzly Bear
379,14739,1,The Twilight Saga: New Moon Original Motion Picture Soundtrack,Slow Life [with Victoria Legrand],Grizzly Bear
379,10319,1,In Ear Park,Teenagers,Department Of Eagles
379,14740,1,Archive: 2003-2006,While We're Young,Department Of Eagles
379,7049,2,Visiter,Walking,The Dodos
379,14741,1,Time To Die,Troll Nacht,The Dodos
379,14742,1,Visiter,Fools,The Dodos
379,14743,4,Carrier,Transformer,The Dodos
379,14744,4,I Had The Blues But I Shook Them Loose,Autumn,Bombay Bicycle Club
379,14745,1,Flaws,Fairytale Lullaby,Bombay Bicycle Club
379,14746,1,Dust On The Ground,Glass To Glass,Bombay Bicycle Club
379,14747,2,Good Old War,That's Some Dream,Good Old War
379,14748,4,Come Back As Rain,Over and Over,Good Old War
379,14749,4,Only Way To Be Alone,Coney Island,Good Old War
379,14750,2,Mechanical Bull (Deluxe Version),Supersoaker,Kings of Leon
379,8004,1,Mechanical Bull (Deluxe Version),Comeback Story,Kings of Leon
379,14751,1,With Emperor Antarctica,Blood To Gold,Boy & Bear
379,14752,2,Prologue,Michigan,The Milk Carton Kids
379,14753,1,The Submarine,Cheap Clothes,Whitley
379,14754,3,Dear Companion,Dear Companion,Ben Sollee
379,14755,4,Humming House,Mrs. Wurley,Humming House
379,14756,1,Babel,For Those Below,Mumford & Sons
379,14757,4,Good Old War/Cast Spells,Letters,Cast Spells
379,14758,3,Seeds,Yer Spring,Hey Rosetta!
379,14759,2,Feathers & Fishhooks,The Mtn. Song,Rayland Baxter
379,14760,2,Home,Carry Me Home,Carolina Story
379,14761,3,Build Anyway,These Are Hard Times,The Rocketboys
379,14762,1,songs for October,black & blue,Gregory Alan Isakov
379,14763,3,In Our Nature,Abram,José González
379,11950,1,Early In The Morning,We Don't Eat,James Vincent McMorrow
379,14764,2,The Riverside,Times Goin',The Riverside
379,10375,2,Tall Tales and Tiny Fables,Circles,Oh Jeremiah
379,14765,2,To the North,I Will Remain,Matthew And The Atlas
379,10221,3,If You Leave,Youth,Daughter
379,14766,2,The Lion's Roar,The Lion's Roar,First Aid Kit
379,14767,4,White Lighter,Say What You Will,Joe Fletcher & the Wrong Reasons
379,913,2,The Coloradas,Misery,The Coloradas
379,14768,1,To Win or To Lose,Halloween-time All the Time,The Pine Hill Haints
379,4159,1,Middle Brother,Blue Eyes,Middle Brother
379,14769,3,The Barr Brothers,Old Mythologies,The Barr Brothers
379,12467,3,The Hardest Man to Love,My Dead Body,Lowly Spects
379,13802,3,Upper Air,Teeth,Bowerbirds
379,14770,4,"Norway, ME (Extended Version)",Blue Buildings,Aunt Martha
379,14771,4,Our New Life Above The Ground,The Streets - AU Master,Avalanche City
379,14772,1,Oh Fortune,Rows Of Houses,Dan Mangan
379,14773,2,American Hearts,American Hearts,A.A. Bondy
379,14774,3,Sweet Tennessee,Seasons Colors,Judah & the Lion
379,14775,3,A Wild Hunger,This Fire,Ben Rosenbush & The Brighton
379,14776,1,The Country Where I Came From,The Country Where I Came From,Mike Edel
379,14619,1,"Hello, Dear Wind",Chariot,Page France
379,14777,3,Noble Beast,tenuousness,Andrew Bird
379,11047,4,Negotiations,October,The Helio Sequence
380,2985,4,Teenage Dream,California Gurls - feat. Snoop Dogg,Katy Perry
380,7502,1,Circus (Deluxe Version),Circus,Britney Spears
380,347,3,The Rokstarr Hits Collection,Dynamite,Taio Cruz
380,11063,4,The Dutchess,Fergalicious,Fergie
380,6397,2,The Dutchess,Glamorous,Fergie
380,11233,4,The Fame,Poker Face,Lady Gaga
380,33,4,Replay,Replay,Iyaz
380,2041,4,Sorry For Party Rocking,Sexy And I Know It,LMFAO
380,969,1,Pink Friday,Super Bass,Nicki Minaj
380,1974,5,The Fame Monster,Telephone,Lady Gaga
380,13990,5,The Fame Monster,Bad Romance,Lady Gaga
380,2980,2,Jason Derulo,Ridin' Solo,Jason Derulo
380,2994,2,THE E.N.D. (THE ENERGY NEVER DIES),Boom Boom Pow,The Black Eyed Peas
380,9967,1,My World 2.0,Eenie Meenie,Justin Bieber
380,319,3,Pink Friday ... Roman Reloaded,Starships,Nicki Minaj
380,311,5,The Fame,Just Dance,Lady Gaga
380,2092,2,Teenage Dream,Teenage Dream,Katy Perry
380,1976,4,The Fame,Paparazzi,Lady Gaga
380,2984,1,Teenage Dream,Last Friday Night (T.G.I.F.),Katy Perry
380,14778,1,5.0 Deluxe,Just A Dream - Main,Nelly
380,9520,4,Animal,Blah Blah Blah,Kesha
380,1948,3,Doo-Wops & Hooligans,Grenade,Bruno Mars
380,2998,1,THE E.N.D. (THE ENERGY NEVER DIES),Imma Be,The Black Eyed Peas
380,6439,3,Strip Me Away,Pocketful of Sunshine,Natasha Bedingfield
380,2983,3,Teenage Dream,Firework,Katy Perry
380,14779,5,The Fame Monster,Alejandro,Lady Gaga
380,44,1,My Worlds,Baby,Justin Bieber
380,312,2,Evacuate The Dancefloor,Evacuate The Dancefloor,Cascada
380,4486,3,Kiss,Call Me Maybe,Carly Rae Jepsen
380,6134,1,Loud,S&M,Rihanna
380,14780,4,The Singles Collection,3,Britney Spears
380,37,4,My World,One Less Lonely Girl,Justin Bieber
380,5758,4,808s & Heartbreak,Heartless,Kanye West
380,13997,5,Born This Way,Born This Way,Lady Gaga
380,13,3,Beautiful Soul,Beautiful Soul,Jesse McCartney
380,6725,2,The Rokstarr Hits Collection,Break Your Heart,Taio Cruz
380,350,2,R.O.O.T.S. (Route Of Overcoming The Struggle),Right Round - feat. Ke$ha,Flo Rida
380,14175,3,Tasty,Milkshake,Kelis
380,13661,4,One Love,Sexy Bitch (feat. Akon) - feat. Akon,David Guetta
380,1969,3,Overexposed Track By Track,Payphone,Maroon 5
380,14781,2,My Worlds - The Collection,Never Say Never - Single Version,Justin Bieber
380,1021,3,I AM...SASHA FIERCE - Platinum Edition,Halo,Beyoncé
380,6712,4,Nothing But the Beat Ultimate,Where Them Girls At (feat. Nicki Minaj & Flo Rida) - feat. Nicki Minaj & Flo Rida,David Guetta
380,10510,4,Pink Friday ... Roman Reloaded,Pound The Alarm,Nicki Minaj
380,4528,1,Doo-Wops & Hooligans,The Lazy Song,Bruno Mars
380,14782,1,Hannah Montana,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana
380,1902,4,Believe,As Long As You Love Me,Justin Bieber
380,2418,1,The Best Damn Thing,Girlfriend (German Version - Explicit) - German Version - Explicit,Avril Lavigne
380,3,3,Dangerously In Love (Alben für die Ewigkeit),Crazy In Love,Beyoncé
380,299,3,Party Rock,Shots,LMFAO
380,1993,4,High School Musical 2,I Don't Dance,CHAD
380,2397,4,Wizards of Waverly Place,Magic,Selena Gomez
380,952,4,21,Rolling in the Deep,Adele
380,3149,2,Sticks & Stones,Want U Back,Cher Lloyd
380,2896,4,Hello My Name Is...,Hurricane,Bridgit Mendler
380,10509,1,Pink Friday ... Roman Reloaded,Beez In The Trap,Nicki Minaj
380,14783,1,21,Set Fire to the Rain,Adele
380,14784,3,Calling All The Monsters,Calling All the Monsters,China Anne McClain
380,2096,3,21,Someone Like You,Adele
380,2951,3,BTR,Boyfriend,Big Time Rush
380,12760,3,Lazarus,Billionaire (feat. Bruno Mars),Travie McCoy
380,2640,3,Remember Me,Gas Pedal,Sage The Gemini
380,1021,2,I AM...SASHA FIERCE - Platinum Edition,Halo,Beyoncé
380,31,1,The Time Of Our Lives,Party In The U.S.A.,Miley Cyrus
380,9212,1,Remember Me,Red Nose,Sage The Gemini
380,968,2,Unorthodox Jukebox,Treasure,Bruno Mars
380,339,4,Bangerz (Deluxe Version),We Can't Stop,Miley Cyrus
380,2550,1,Animal,TiK ToK,Kesha
380,9087,1,Funhouse: The Tour Edition,So What,P!nk
380,6138,3,Free Wired,Like A G6,Far East Movement
380,2977,4,Hannah Montana 3,He Could Be the One,Hannah Montana
380,11245,1,Radio Disney Exclusive: Hoedown Throwdown + Interview,Hoedown Throwdown,Miley Cyrus
380,2591,1,The Time Of Our Lives,The Climb,Miley Cyrus
380,6154,3,The Massacre,Candy Shop,50 Cent
380,1911,4,MY HOUSE,GDFR (feat. Sage The Gemini & Lookas),Flo Rida
380,302,1,Mail On Sunday,Low (feat T-Pain) - Feat T-Pain Album Version,Flo Rida
380,350,2,R.O.O.T.S. (Route Of Overcoming The Struggle),Right Round - feat. Ke$ha,Flo Rida
380,14785,3,R.O.O.T.S. (Route Of Overcoming The Struggle),Sugar (feat. Wynter),Flo Rida
380,2010,3,Here's To The Good Times,Cruise,Florida Georgia Line
380,11226,1,Hannah Montana 2 / Meet Miley Cyrus,Nobody's Perfect,Hannah Montana
380,9972,1,One Of The Boys,Hot N Cold,Katy Perry
380,844,2,High School Musical,Breaking Free,High School Musical Cast
380,3157,2,One Of The Boys,I Kissed a Girl,Katy Perry
380,3138,4,Pop It Rock It 2,Starstruck,Christopher Wilde
380,722,4,All Or Nothing,Down,Jay Sean
380,1015,4,Raymond v Raymond (Deluxe Edition),DJ Got Us Fallin' In Love,Usher
380,14786,1,Animal,Dinosaur,Kesha
380,13991,4,souljaboytellem.com,Crank That (Soulja Boy),Soulja Boy
380,9974,1,iSouljaBoyTellem,Turn My Swag On,Soulja Boy
380,6137,3,iSouljaBoyTellem,Kiss Me Thru The Phone,Soulja Boy
380,14787,1,The DeAndre Way,Pretty Boy Swag,Soulja Boy
380,6128,1,"Passion, Pain & Pleasure",Bottoms Up - feat. Nicki Minaj,Trey Songz
380,7578,2,Chapter V,Dive In,Trey Songz
380,1971,1,Epiphany,Buy U a Drank (Shawty Snappin'),T-Pain
380,2652,4,All I Feel,Sexy Can I feat. Yung Berg,Ray J
380,1940,2,Beautiful Girls,Beautiful Girls,Sean Kingston
380,9967,3,My World 2.0,Eenie Meenie,Justin Bieber
380,318,4,Talk Dirty,Marry Me,Jason Derulo
380,29,2,Jason Derulo,Whatcha Say,Jason Derulo
380,2980,3,Jason Derulo,Ridin' Solo,Jason Derulo
380,1943,2,Jason Derulo,In My Head,Jason Derulo
380,6,1,Confessions,Yeah!,Usher
380,7501,4,Cannibal,We R Who We R,Kesha
380,11235,1,Good Girl Gone Bad,Disturbia,Rihanna
380,2414,1,Love Angel Music Baby,Hollaback Girl,Gwen Stefani
380,316,4,Sorry For Party Rocking,Party Rock Anthem,LMFAO
380,6694,3,Loud,Only Girl (In The World),Rihanna
380,14788,3,A Year Without Rain,A Year Without Rain,Selena Gomez & The Scene
380,1956,2,Good Girl Gone Bad,Umbrella,Rihanna
380,6182,1,Down For Life,Laffy Taffy - Explicit Album Version w/sample/APPROVED-FINAL,D4L
380,9,4,The Writing's On The Wall,Say My Name,Destiny's Child
380,3159,3,Survivor,Survivor,Destiny's Child
380,6620,1,As I Am,No One,Alicia Keys
380,3453,2,Fanmail,No Scrubs,TLC
380,1052,3,R&B: From Doo-Wop To Hip-Hop,Pony,Ginuwine
380,12691,3,"My Neck, My Back (Lick It) - Remixes","My Neck, My Back (Lick It) - Street/Club Version",Khia
380,2553,4,Good Girl Gone Bad,Don't Stop The Music,Rihanna
380,35,1,Animal,Your Love Is My Drug,Kesha
380,14789,4,Born This Way,The Edge Of Glory,Lady Gaga
380,336,2,I AM...SASHA FIERCE - Platinum Edition,Single Ladies (Put a Ring on It),Beyoncé
380,6187,3,Raggatronic,Calabria 2008,Enur
380,6624,1,Jordin Sparks,No Air,Jordin Sparks
380,11254,3,Battlefield,Battlefield,Jordin Sparks
380,14790,3,I Put A Spell On You,Feeling Good,Nina Simone
380,11006,4,High Times,FDB,Young Dro
380,7470,4,Circus (Deluxe Version),Womanizer,Britney Spears
380,5924,2,Ocean Eyes,Fireflies,Owl City
380,47,4,See You Again,See You Again,Miley Cyrus
380,9363,3,I Don't Mind,I Don't Mind,Usher
380,7877,3,X (Deluxe Version),Loyal,Chris Brown
380,2650,1,F.A.M.E.,Look At Me Now,Chris Brown
380,1978,3,We Sing. We Dance. We Steal Things.,I'm Yours,Jason Mraz
380,8233,4,Greatest Hits - Chapter One,Catch My Breath,Kelly Clarkson
380,1862,2,No Promises (feat. Demi Lovato),No Promises (feat. Demi Lovato),Cheat Codes
381,12774,3,Concrete Angel,Concrete Angel - Original Mix,Gareth Emery
381,14791,2,I Dare You,I Dare You - Original Mix,Savoy
381,10533,2,Welcome Reality,Promises,NERO
381,14792,3,Welcome Reality,Guilt,NERO
381,14793,4,Epiphany,Epiphany - Ghosts of Paraguay Remix,TwoThirds
381,14794,2,Heartbreak Remixes,Heartbreak (Bare Noize Remix),M'Black
381,14795,1,Feint EP2,Those Eyes - Original Mix,Feint
381,14796,1,Horizons EP,Horizons - Original Mix,Feint
381,14797,3,Heartbeat,Heartbeat - Chase & Status We Just Bought A Guitar Mix,Nneka
381,14798,1,Waking Dreams EP,Waking Dreams (Drum & Bass VIP Mix),TwoThirds & Laura Brehm
381,14799,2,Starscapes,Starscapes,TwoThirds
381,14800,3,Born,Born - Vocal Mix,Collin Mclouglin
381,14801,3,Born,In My Eyes - Original Mix,Mitis
381,14802,1,The Bones Of What You Believe,The Mother We Share,CHVRCHES
381,14803,2,The Bones Of What You Believe,Recover,CHVRCHES
381,480,4,"Passive Me, Aggressive You",Young Blood,The Naked And Famous
381,1667,3,Birdy,Skinny Love,Birdy
381,480,2,Birdy,Young Blood,Birdy
381,13036,3,Summertime Sadness [Lana Del Rey vs. Cedric Gervais],Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey
381,5913,1,Meet The Orphans,Danza Kuduro,Don Omar
381,5924,3,Ocean Eyes,Fireflies,Owl City
381,2601,4,Night Visions,Demons,Imagine Dragons
381,366,1,The Heist,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis
381,14804,2,Smoke & Mirrors,All In,Lifehouse
381,5596,4,11:59,Start A Fire,Ryan Star
381,621,1,11:59,Breathe,Ryan Star
381,14805,2,Take It All Away,On The Way Down,Ryan Cabrera
381,5093,3,11:59,Right Now,Ryan Star
381,1666,5,Night Visions,Radioactive,Imagine Dragons
381,949,5,Night Visions,Tiptoe,Imagine Dragons
381,7370,5,Night Visions,It's Time,Imagine Dragons
381,947,4,Night Visions,On Top Of The World,Imagine Dragons
381,821,4,Night Visions,Amsterdam,Imagine Dragons
381,14806,5,Night Visions,Hear Me,Imagine Dragons
381,1007,4,Night Visions,Every Night,Imagine Dragons
381,14807,5,Night Visions,Bleeding Out,Imagine Dragons
381,948,5,Night Visions,Nothing Left To Say / Rocks - Medley,Imagine Dragons
381,14808,4,Night Visions,Round And Round,Imagine Dragons
381,11914,5,Night Visions,The River,Imagine Dragons
381,9067,4,Night Visions,America,Imagine Dragons
381,2095,1,Bangerz (Deluxe Version),Wrecking Ball,Miley Cyrus
381,14809,1,Native,If I Lose Myself,OneRepublic
381,5455,4,Native,If I Lose Myself - Alesso vs OneRepublic,OneRepublic
381,943,3,TRUE,Wake Me Up - Radio Edit,Avicii
381,7531,2,Frozen,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel
381,14810,1,Spotlight Compilation Vol. 2,The Wolf (feat. Thallie Ann Seenyen),Felxprod
381,332,4,"Oh, What A Life",Best Day Of My Life,American Authors
381,6600,4,Electra Heart,Primadonna,Marina and the Diamonds
381,14811,4,Fire Within,Words As Weapons (US Version),Birdy
381,14812,2,lowborn,Stranger Ways,Anberlin
381,14813,1,LONG TIME COMING,LONG TIME COMING,SAINTS OF VALORY
381,14814,1,Black Sun,Dark Again,Gold Fields
381,348,1,A Town Called Paradise,Wasted,Tiësto
381,14815,4,All This Bad Blood,What Would You Do,Bastille
382,14816,2,Heartbreak on a Full Moon,Questions,Chris Brown
382,1,1,The Cookbook,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott
382,14817,1,Lookout Weekend,Lookout Weekend,Debbie Deb
382,5154,4,"Marc Anthony ""El Cantante"" OST",Aguanile,Marc Anthony
382,14818,2,Super Hits,Can You Feel the Beat,Lisa Lisa & Cult Jam
382,14819,2,Harlem World,What You Want (feat. Total),Mase
382,5757,3,Yeezus,Black Skinhead,Kanye West
382,8421,3,Talk That Talk,Where Have You Been,Rihanna
382,5363,4,Keep The Faith,Love Like This,Faith Evans
382,179,5,Signs,Signs,Drake
382,14820,2,All the Hits and More!,Fantasy Girl,Johnny O.
382,7780,3,Loose,Maneater,Nelly Furtado
382,3309,4,Nothing Was The Same,"Hold On, We're Going Home",Drake
382,14821,2,Beneath with Me (feat. Skylar Grey),Beneath with Me (feat. Skylar Grey) - Kaskade's V.4,Kaskade
383,14822,2,Back To Us,Yours If You Want It,Rascal Flatts
383,2896,3,This One's for You,Hurricane,Luke Combs
383,2362,1,Body Like A Back Road,Body Like A Back Road,Sam Hunt
383,5693,3,Yesterday's Song,Yesterday's Song,Hunter Hayes
383,4551,2,Dig Your Roots,May We All,Florida Georgia Line
383,5865,4,Heart Break,You Look Good,Lady Antebellum
383,444,1,First,First,David Fanning
383,5684,1,Brett Young,In Case You Didn't Know,Brett Young
383,14823,2,Blink You'll Miss It,New Hometown,Mike Ryan
383,14824,3,You Broke Up with Me,You Broke Up with Me,Walker Hayes
383,14825,5,Deep South,Never Had A Reason,Josh Turner
383,14826,4,Deep South,Deep South,Josh Turner
383,14827,4,American Way,American Way,Brandon Ray
383,3593,2,Close,Close,Ryan Kinder
383,14828,1,Now That I Know Your Name,Now That I Know Your Name,Jordan Rager
383,5688,3,Current Mood,Small Town Boy,Dustin Lynch
383,14829,5,Kane Brown,What Ifs,Kane Brown
383,14830,2,Man Enough Now,Man Enough Now,Chris Bandi
383,14831,4,A Girl Like You,A Girl Like You,Easton Corbin
383,3363,4,When I Pray For You,When I Pray For You,Dan + Shay
383,14832,1,Vaquero,Outta Style,Aaron Watson
383,14833,1,"Nothin' Like Us, Pt. 1",Nothin Like Us,Josh Gracin
383,14834,4,Spotlight's on You - EP,Grew up Slower,Dylan Schneider
383,14835,4,When The Good Guys Win,Happens Like That,Granger Smith
383,14836,1,A Little Bit,A Little Bit,Trea Landon
383,2714,4,Life Changes,Unforgettable,Thomas Rhett
383,5687,2,California Sunrise,Heartache On The Dance Floor,Jon Pardi
383,14837,3,All On Me,All On Me,Devin Dawson
383,14838,2,What Guy Wouldn't,What Guy Wouldn't,Waterloo Revival
383,14839,5,Kane Brown (Deluxe Edition),Found You,Kane Brown
383,5859,2,Losing Sleep,Holiday,Chris Young
384,14840,1,City Of Stars,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling
384,14841,4,Swings Both Ways,Swing Supreme,Robbie Williams
384,10435,3,In a Jazzy Mood,Summer Of '69,The Cooltrane Quartet
384,2596,4,Blood,Midnight,Lianne La Havas
384,14842,2,The ArchAndroid,57821 feat. Deep Cotton - Feat. Deep Cotton,Janelle Monáe
